,sg_uf,dis_name,YEAR,cases,pop,pop_100k,mor_100k,mor_num,cnr_per 100k pop,res_cases,cured,t_com,died,fail,treat_death,p_cov,def,other,t_out,not_eva,fail_not_val_t_out,beds,fhs,fhs_sc,abandon,f_treated,has_prison,k50,pct_idc,temp,humi,rain
424,43,Narail,2011,689,770334,7.70334,46,354.35364,72.83,561,504,1,38.07308378,3,31,0.814223512,17,3,3,2,8,181,0.939852064,0.939852064,0.02467344,0.814223512,0,0.9929,0.000389441,26.33755301,79.28373415,4.690649125
425,43,Narail,2012,770,"752,829",7.52829,45,338.77305,81,612,547,6,37.74509804,2,30,0.794805195,25,0,0,2,4,181,0.961705779,0.961705779,0.032467532,0.794805195,0,0.9929,0.000265665,25.56817822,79.5643509,3.868027942
426,43,Narail,2013,1039,"755,242",7.55242,51,385.17342,81.56,616,554,7,33.73376623,1,20,0.592877767,23,2,2,9,12,181,0.958633127,0.958633127,0.02213667,0.592877767,0,0.9929,0.000132408,25.79069538,79.5731901,4.685267913
427,43,Narail,2014,1094,"757,663",7.57663,51,386.40813,141.22,621,538,10,52.85024155,7,30,0.567641682,36,0,0,0,7,181,0.955569957,0.955569957,0.032906764,0.567641682,0,0.9929,0.000923894,26.00004261,79.41235581,3.715659391
428,43,Narail,2015,1176,"760,091",7.60091,45,342.04095,153.93,733,692,0,25.66984993,0,16,0.62329932,25,0,0,0,0,181,0.952517528,0.952517528,0.021258503,0.62329932,0,0.9929,0,26.12795535,78.63679492,5.203904573
429,43,Narail,2016,1359,"762,527",7.62527,40,305.0108,177.96,964,922,0,36.65352697,5,26,0.709345107,8,0,0,3,8,181,0.949474576,0.949474576,0.005886681,0.709345107,0,0.9929,0.000655714,26.678135,79.94018825,4.638276989
430,43,Narail,2017,1431,"764,971",7.64971,36,275.38956,185.24,1032,977,0,31.89244186,3,23,0.721174004,25,0,0,4,7,181,0.946441107,0.946441107,0.0174703,0.721174004,0,0.9929,0.000392172,26.29989096,80.14970125,5.84515664
431,44,Satkhira,2008,933,2135326,21.35326,51,1089.01626,28.19,602,540,10,41.84551495,2,27,0.645230439,18,5,5,0,7,843,1.579149975,1.579149975,0.019292605,0.645230439,0,0.9929,9.37E-05,25.9231773,80.2106203,4.475030955
432,44,Satkhira,2009,1255,2166363,21.66363,51,1104.84513,36.84,798,716,4,86.49749373,4,55,0.635856574,16,2,2,1,7,843,1.556525845,1.556525845,0.012749004,0.635856574,0,0.9929,0.000184641,26.40500284,80.86504327,4.228278322
433,44,Satkhira,2010,1501,2197852,21.97852,43,945.07636,49.78,1094,991,5,71.34552102,2,52,0.728847435,34,9,9,1,12,843,1.534225234,1.534225234,0.022651566,0.728847435,0,0.9929,9.10E-05,26.67669665,79.364769,3.759140883
434,44,Satkhira,2011,1314,2229798,22.29798,46,1025.70708,48.57,1083,977,8,65.51800554,6,54,0.824200913,28,9,9,1,16,843,1.512244607,1.512244607,0.02130898,0.824200913,0,0.9929,0.000269083,26.43714908,79.68201028,5.465858867
435,44,Satkhira,2012,1650,"2,076,444",20.76444,45,934.3998,64,1329,1208,5,95.59819413,2,77,0.805454545,33,0,0,4,6,843,1.623930142,1.623930142,0.02,0.805454545,0,0.9929,9.63E-05,25.67996638,79.43059026,4.240636907
436,44,Satkhira,2013,2969,"2,089,358",20.89358,51,1065.57258,73.28,1531,1442,12,98.90202482,2,51,0.515661839,16,0,0,8,10,843,1.61389288,1.61389288,0.00538902,0.515661839,0,0.9929,9.57E-05,25.8368923,79.10655082,4.730616132
437,44,Satkhira,2014,2913,"2,102,352",21.02352,51,1072.19952,137.08,1649,1544,23,74.194057,6,42,0.566083076,27,0,0,7,13,843,1.603917898,1.603917898,0.009268795,0.566083076,0,0.9929,0.000285395,26.13535033,79.22326198,3.726393305
438,44,Satkhira,2015,2992,"2,115,427",21.15427,45,951.94215,141.01,1887,1773,11,65.00900901,4,41,0.630681818,58,0,0,0,4,843,1.594004426,1.594004426,0.019385027,0.630681818,0,0.9929,0.000189087,26.2625294,78.42384738,5.109559757
439,44,Satkhira,2016,3212,"2,128,584",21.28584,40,851.4336,150.62,2156,2083,0,68.53061224,6,46,0.671232877,11,0,0,10,16,843,1.584151718,1.584151718,0.003424658,0.671232877,0,0.9929,0.000281878,26.7462997,79.8502336,4.312602538
440,44,Satkhira,2017,3559,"2,141,822",21.41822,36,771.05592,166.03,2571,2493,0,80.28860366,6,58,0.722393931,11,0,0,3,9,843,1.574360521,1.574360521,0.003090756,0.722393931,0,0.9929,0.000280135,26.29739789,80.460475,5.529173968
441,45,Bogra,2008,3646,3435855,34.35855,51,1752.28605,73.32,2519,2231,13,212.767765,12,147,0.690894131,83,30,30,3,45,382,0.444721911,0.444721911,0.022764674,0.690894131,0,0.9929,0.000349258,25.40693352,79.30553814,4.937398204
442,45,Bogra,2009,3698,3478002,34.78002,51,1773.78102,71.33,2477,2232,5,198.5603553,15,133,0.669821525,65,26,26,1,42,382,0.439332697,0.439332697,0.017577069,0.669821525,0,0.9929,0.000431282,25.78636314,79.48144835,4.123919558
443,45,Bogra,2010,3644,3520665,35.20665,43,1513.88595,69.82,2458,2180,15,217.9283971,11,147,0.67453348,71,34,34,0,45,382,0.434008916,0.434008916,0.019484083,0.67453348,0,0.9929,0.000312441,25.96171813,78.14153034,4.088154185
444,45,Bogra,2011,3417,3563852,35.63852,46,1639.37192,63.98,2280,2002,3,191.8315789,16,128,0.667251976,84,44,44,3,63,382,0.428749566,0.428749566,0.024582968,0.667251975,0,0.9929,0.000448952,25.86371235,78.25641431,4.927750677
445,45,Bogra,2012,4003,"3,582,021",35.82021,45,1611.90945,76,2717,2418,7,266.6702245,10,181,0.678740944,95,3,3,3,16,382,0.42657483,0.42657483,0.023732201,0.678740944,0,0.9929,0.000279172,24.98179973,78.82174269,3.778670835
446,45,Bogra,2013,4676,"3,625,265",36.25265,51,1848.88515,77.82,2821,2517,9,290.0744417,12,175,0.603293413,81,5,5,22,39,382,0.421486429,0.421486429,0.017322498,0.603293413,0,0.9929,0.00033101,24.85856822,77.27246957,4.196355408
447,45,Bogra,2014,4832,"3,669,030",36.6903,51,1871.2053,130.12,2952,2627,3,304.4552846,9,186,0.610927152,113,5,5,9,23,382,0.416458846,0.416458846,0.023385762,0.610927152,0,0.9929,0.000245296,25.56464248,76.17813363,4.620335862
448,45,Bogra,2015,5113,"3,713,323",37.13323,45,1670.99535,136.72,3277,3058,1,218.4375954,18,140,0.640915314,54,1,1,5,24,382,0.411491271,0.411491271,0.010561314,0.640915314,0,0.9929,0.000484741,25.20933176,78.21151787,5.069872033
449,45,Bogra,2016,5387,"3,758,152",37.58152,40,1503.2608,142.28,3544,3350,0,215.8448081,11,142,0.657880082,36,0,0,5,16,382,0.40658281,0.40658281,0.006682755,0.657880082,0,0.9929,0.000292697,26.21937583,79.18745527,3.847003268
450,45,Bogra,2017,5765,"3,803,521",38.03521,36,1369.26756,150.39,4027,3827,0,214.7380184,9,150,0.698525585,38,0,0,3,12,382,0.401733026,0.401733026,0.0065915,0.698525585,0,0.9929,0.000236623,25.79094871,78.94649699,6.414218113
451,46,Dinajpur,2008,2688,3081865,30.81865,51,1571.75115,78.75,2427,2243,1,169.4536465,4,153,0.902901786,17,9,9,0,13,1160,1.505581847,1.505581847,0.006324405,0.902901786,0,0.9929,0.000129792,24.95379415,79.35640279,4.980706505
452,46,Dinajpur,2009,2968,3130229,31.30229,51,1596.41679,86.51,2708,2505,14,172.0738552,1,157,0.912398922,21,10,10,0,11,1160,1.482319664,1.482319664,0.007075472,0.912398922,0,0.9929,3.19E-05,25.36323571,80.15377922,5.743685754
453,46,Dinajpur,2010,3004,3179352,31.79352,43,1367.12136,85.65,2723,2517,15,186.4399559,5,169,0.906458056,13,3,3,1,9,1160,1.459416887,1.459416887,0.004327563,0.906458056,0,0.9929,0.000157265,25.37392212,78.56556472,4.905053063
454,46,Dinajpur,2011,3141,3229245,32.29245,46,1485.4527,80.64,2604,2388,14,205.0576037,1,170,0.829035339,21,6,6,4,11,1160,1.43686837,1.43686837,0.006685769,0.829035339,0,0.9929,3.10E-05,25.4548065,78.5176561,5.011581431
455,46,Dinajpur,2012,3490,"3,147,798",31.47798,45,1416.5091,86,2713,2520,9,217.4014007,1,169,0.777363897,11,2,2,1,4,1160,1.474046302,1.474046302,0.003151862,0.777363897,0,0.9929,3.18E-05,24.45703599,79.34458599,4.734514392
456,46,Dinajpur,2013,3901,"3,186,436",31.86436,51,1625.08236,85.61,2728,2584,3,185.8980938,2,130,0.69930787,6,0,0,3,5,1160,1.456172351,1.456172351,0.001538067,0.69930787,0,0.9929,6.28E-05,24.99876772,77.48568604,5.01978842
457,46,Dinajpur,2014,3955,"3,225,549",32.25549,51,1645.02999,121.28,2634,2513,5,151.6533789,4,101,0.665992415,10,0,0,1,5,1160,1.438514808,1.438514808,0.002528445,0.665992415,0,0.9929,0.00012401,25.19852244,78.04190872,4.382407568
458,46,Dinajpur,2015,4317,"3,265,142",32.65142,45,1469.3139,131.85,2701,2597,1,158.2313958,1,99,0.625665972,2,0,0,1,2,1160,1.421071427,1.421071427,0.000463285,0.625665972,0,0.9929,3.06E-05,24.76053233,78.5920207,5.855147296
459,46,Dinajpur,2016,4931,"3,305,220",33.0522,40,1322.088,149.13,2756,2646,0,173.5511611,4,97,0.558912999,4,2,2,3,9,1160,1.403839986,1.403839986,0.000811194,0.558912999,0,0.9929,0.000121021,25.61417538,79.58957947,4.481528833
460,46,Dinajpur,2017,5180,"3,345,791",33.45791,36,1204.48476,154.61,2902,2794,0,173.1426602,7,97,0.56023166,4,0,0,0,7,1160,1.386817049,1.386817049,0.000772201,0.56023166,0,0.9929,0.000209218,25.27175046,78.8284996,5.888755221
461,47,Gaibandha,2008,2727,2369557,23.69557,51,1208.47407,96.18,2279,2112,27,86.15357613,5,72,0.835716905,36,25,25,2,32,415,0.700552888,0.700552888,0.01320132,0.835716905,0,0.9929,0.00021101,25.16386371,79.83182394,5.315923516
462,47,Gaibandha,2009,2702,2390627,23.90627,51,1219.21977,86.96,2079,1864,33,129.96633,7,100,0.769430052,60,14,14,1,22,415,0.694378504,0.694378504,0.022205774,0.769430052,0,0.9929,0.00029281,25.58237555,80.28770663,5.049411883
463,47,Gaibandha,2010,2722,2411883,24.11883,43,1037.10969,85.04,2051,1759,85,142.0058508,5,107,0.753490081,77,14,14,4,23,415,0.688258925,0.688258925,0.028288024,0.753490081,0,0.9929,0.000207307,25.61569453,78.9787007,5.283728625
464,47,Gaibandha,2011,2505,2433329,24.33329,46,1119.33134,75.37,1834,1546,96,146.1477644,10,107,0.732135729,53,18,18,4,32,415,0.682192996,0.682192996,0.021157685,0.732135729,0,0.9929,0.00041096,25.65799959,79.14356525,5.394877757
465,47,Gaibandha,2012,2625,"2,498,020",24.9802,45,1124.109,74.9,1871,1522,211,101.0154997,11,72,0.712761905,50,0,0,5,16,415,0.664526305,0.664526305,0.019047619,0.712761905,0,0.9929,0.000440349,24.68442807,79.32796089,4.806938353
466,47,Gaibandha,2013,2820,"2,524,640",25.2464,51,1287.5664,64.21,1621,1463,21,154.8303516,12,89,0.574822695,29,0,0,7,19,415,0.657519488,0.657519488,0.010283688,0.574822695,0,0.9929,0.000475315,25.04610397,78.17741926,5.010015061
467,47,Gaibandha,2014,2960,2551544,25.51544,51,1301.28744,113.19,1810,1683,10,143.9116022,10,88,0.611486487,6,0,0,13,23,415,0.650586468,0.650586468,0.002027027,0.611486486,0,0.9929,0.00039192,25.39582275,77.67506876,4.899015314
468,47,Gaibandha,2015,3125,2578734,25.78734,45,1160.4303,120.41,1926,1762,19,165.4984424,17,102,0.61632,14,0,0,12,29,415,0.643726728,0.643726728,0.00448,0.61632,0,0.9929,0.000659238,25.04242838,78.80975886,6.350981838
469,47,Gaibandha,2016,3214,2606214,26.06214,40,1042.4856,122.75,1893,1781,0,134.1288959,16,79,0.588985688,10,0,0,7,23,415,0.636939254,0.636939254,0.003111388,0.588985688,0,0.9929,0.000613917,25.90215777,79.65741532,5.148902722
470,47,Gaibandha,2017,3578,"2,633,987",26.33987,36,948.23532,135.19,2328,2235,0,133.7139175,5,87,0.650642817,0,0,0,1,6,415,0.630223308,0.630223308,0,0.650642817,0,0.9929,0.000189826,25.59614688,79.34888182,6.892317504
471,48,Jaipurhat,2008,978,970092,9.70092,51,494.74692,83.5,810,740,2,50.71111111,1,42,0.828220859,13,6,6,6,13,312,1.286475922,1.286475922,0.013292434,0.828220859,0,0.9929,0.000103083,25.25864016,79.51320396,4.828041255
472,48,Jaipurhat,2009,1069,981120,9.8112,51,500.3712,89.08,874,788,0,66.04805492,1,54,0.817586529,21,7,7,3,11,312,1.272015656,1.272015656,0.019644528,0.817586529,0,0.9929,0.000101924,25.64200659,79.84056274,5.080909358
473,48,Jaipurhat,2010,1062,992273,9.92273,43,426.67739,86.67,860,766,0,79.03255814,4,64,0.809792844,14,10,10,2,16,312,1.25771839,1.25771839,0.013182674,0.809792844,0,0.9929,0.000403115,25.71963304,78.45406938,5.025735699
474,48,Jaipurhat,2011,1111,1003553,10.03553,46,461.63438,87.59,879,801,0,65.72468714,2,52,0.791179118,16,5,5,3,10,312,1.243581555,1.243581555,0.01440144,0.791179118,0,0.9907,0.000199292,25.68283751,78.38116334,5.373899265
475,48,Jaipurhat,2012,1252,"957,596",9.57596,45,430.9182,95,907,848,2,35.88974642,0,26,0.724440895,24,2,2,5,7,312,1.303263589,1.303263589,0.019169329,0.724440895,0,0.9907,0,24.73864589,79.49874147,5.202045118
476,48,Jaipurhat,2013,1442,"964,805",9.64805,51,492.05055,91.62,884,793,3,61.98642534,1,38,0.613037448,32,10,10,7,18,312,1.293525635,1.293525635,0.022191401,0.613037448,0,0.9907,0.000103648,25.0560789,77.91888495,4.554287683
477,48,Jaipurhat,2014,1550,"972,068",9.72068,51,495.75468,157.5,869,793,0,53.50978136,3,30,0.560645161,36,2,2,5,10,312,1.2838608,1.2838608,0.023225806,0.560645161,0,0.9907,0.00030862,25.46551713,77.334562,4.606253112
478,48,Jaipurhat,2015,1621,"979,386",9.79386,45,440.7237,164.9,906,852,0,73.35651214,3,41,0.55891425,7,0,0,3,6,312,1.274267756,1.274267756,0.004318322,0.55891425,0,0.9907,0.000306314,24.68455088,78.66802795,6.36253449
479,48,Jaipurhat,2016,1624,"986,759",9.86759,40,394.7036,164.28,952,908,0,69.94117647,0,41,0.586206897,2,0,0,1,1,312,1.264746509,1.264746509,0.001231527,0.586206897,0,0.9907,0,25.95763614,79.5898422,4.555090828
480,48,Jaipurhat,2017,1724,"994,188",9.94188,36,357.90768,173.11,994,948,0,72.84507042,1,42,0.576566125,2,0,0,1,2,312,1.255295779,1.255295779,0.001160093,0.576566125,0,0.9907,0.000100585,25.60029967,79.00246243,6.981319663
481,49,Kurigram,2008,2095,1969721,19.69721,51,1004.55771,80.11,1578,1429,6,106.2103929,22,80,0.753221957,17,24,24,0,46,546,1.108786473,1.108786473,0.008114558,0.753221957,0,0.9907,0.001116909,24.96445407,79.98715148,5.679138979
482,49,Kurigram,2009,2294,1988537,19.88537,51,1014.15387,81.22,1615,1398,18,127.8390093,34,90,0.704010462,33,42,42,0,76,546,1.098294877,1.098294877,0.014385353,0.704010462,0,0.9907,0.0017098,25.44099369,80.6293137,5.651384451
483,49,Kurigram,2010,2102,2007533,20.07533,43,863.23919,69.69,1399,1190,13,108.1801287,12,72,0.665556613,41,70,70,1,83,546,1.087902416,1.087902416,0.019505233,0.665556613,0,0.9907,0.000597749,25.35149084,79.37344996,6.095703935
484,49,Kurigram,2011,1873,2026710,20.2671,46,932.2866,55.06,1116,971,14,68.8109319,9,41,0.595835558,41,34,34,6,49,546,1.077608538,1.077608538,0.021890016,0.595835558,0,0.9907,0.000444069,25.51846993,79.54786262,5.639688498
485,49,Kurigram,2012,1847,"2,181,954",21.81954,45,981.8793,56,1216,1071,11,113.9185855,10,75,0.658364916,20,24,24,5,39,546,1.000937692,1.000937692,0.01082837,0.658364916,0,0.9907,0.000458305,24.46440006,79.41199697,5.39301942
486,49,Kurigram,2013,2643,"2,213,380",22.1338,51,1128.8238,69.62,1541,1424,7,140.6398443,9,82,0.583049565,16,1,1,2,12,546,0.986726183,0.986726183,0.006053727,0.583049565,0,0.9907,0.000406618,25.04131828,78.43749941,5.513979291
487,49,Kurigram,2014,2725,"2,245,259",22.45259,51,1145.08209,120.25,1577,1471,8,122.6854788,12,71,0.578715596,13,2,2,0,14,546,0.972716288,0.972716288,0.004770642,0.578715596,0,0.9907,0.000534459,25.25434978,78.20748392,5.136906423
488,49,Kurigram,2015,2836,"2,277,597",22.77597,45,1024.91865,123.51,1544,1446,5,137.7590674,12,75,0.544428773,6,0,0,0,12,546,0.958905373,0.958905373,0.002115656,0.544428773,0,0.9907,0.000526871,24.9722627,78.87803074,6.898716288
489,49,Kurigram,2016,2874,"2,310,400",23.104,40,924.16,123.7,1590,1512,0,124.7207547,8,69,0.553235908,1,0,0,0,8,546,0.945290859,0.945290859,0.000347947,0.553235908,0,0.9907,0.00034626,25.64608355,79.85453674,5.855442044
490,49,Kurigram,2017,3175,"2,343,676",23.43676,36,843.72336,134.7,1689,1646,0,75.19242155,3,40,0.531968504,0,0,0,0,3,546,0.931869422,0.931869422,0,0.531968504,0,0.9907,0.000128004,25.40731336,79.49442092,7.050840023
491,50,Lalmonirhat,2008,1242,1280181,12.80181,51,652.89231,81.08,1038,927,4,69.39884393,19,58,0.835748792,22,7,7,1,27,253,0.790513216,0.790513216,0.017713366,0.835748792,0,0.9907,0.001484165,24.88844866,79.85442045,5.577989685
492,50,Lalmonirhat,2009,1180,1299129,12.99129,51,662.55579,69.2,899,798,17,66.94104561,7,51,0.761864407,20,6,6,0,13,253,0.778983457,0.778983457,0.016949153,0.761864407,0,0.9907,0.000538823,25.36880415,80.64236145,5.775624484
493,50,Lalmonirhat,2010,1072,1318357,13.18357,43,566.89351,59.54,785,694,10,53.25859873,5,39,0.732276119,24,13,13,0,18,253,0.767622124,0.767622124,0.02238806,0.732276119,0,0.9907,0.00037926,25.26194792,79.35502553,6.041410523
494,50,Lalmonirhat,2011,816,1337870,13.3787,46,615.4202,37.67,504,427,2,40.47619048,7,25,0.617647059,28,14,14,1,22,253,0.75642626,0.75642626,0.034313725,0.617647059,0,0.9907,0.00052322,25.46045082,79.49368439,5.541386504
495,50,Lalmonirhat,2012,966,"1,321,402",13.21402,45,594.6309,58,765,707,0,53.03529412,4,42,0.791925466,5,5,5,2,11,253,0.765853238,0.765853238,0.005175983,0.791925466,0,0.9907,0.000302709,24.36936234,79.43125199,5.365354416
496,50,Lalmonirhat,2013,1423,"1,337,755",13.37755,51,682.25505,74.23,993,945,0,58.75427996,6,41,0.697821504,1,0,0,0,6,253,0.756491286,0.756491286,0.000702741,0.697821504,0,0.9907,0.000448513,24.99787529,78.29934385,5.405164622
497,50,Lalmonirhat,2014,1618,"1,354,311",13.54311,51,690.69861,119.1,1037,1013,0,35.88621022,1,23,0.64091471,0,0,0,0,1,253,0.747243432,0.747243432,0,0.64091471,0,0.9907,7.38E-05,25.18887906,78.21450517,5.000227539
498,50,Lalmonirhat,2015,1598,"1,371,072",13.71072,45,616.9824,124.81,998,972,0,27.22044088,9,17,0.624530663,0,0,0,0,9,253,0.738108575,0.738108575,0,0.624530663,0,0.9907,0.000656421,24.89150242,78.79709634,6.724765885
499,50,Lalmonirhat,2016,1742,"1,388,041",13.88041,40,555.2164,124.71,1083,1054,0,30.56140351,10,19,0.621699196,0,0,0,0,10,253,0.729085092,0.729085092,0,0.621699196,0,0.9907,0.00072044,25.54309312,79.86381827,5.718333045
500,50,Lalmonirhat,2017,2028,"1,405,219",14.05219,36,505.87884,143.61,1179,1163,0,15.48091603,7,9,0.581360947,0,0,0,0,7,253,0.720172443,0.720172443,0,0.581360947,0,0.9907,0.000498143,25.32515316,79.37653695,6.637760633
501,51,Naogaon,2008,1629,2685875,26.85875,51,1369.79625,38.91,1045,928,5,73.26602871,17,47,0.641497851,37,11,11,0,28,524,0.780378834,0.780378834,0.022713321,0.641497851,0,0.9907,0.000632941,25.39168012,79.36221794,4.485847413
502,51,Naogaon,2009,1657,2714229,27.14229,51,1384.25679,39.31,1067,938,6,69.88284911,41,45,0.643934822,30,7,7,0,48,524,0.772226662,0.772226662,0.018105009,0.643934822,0,0.9907,0.001510558,25.77025957,79.64504717,4.51099813
503,51,Naogaon,2010,1786,2742883,27.42883,43,1179.43969,38.86,1065,939,9,83.84976526,30,50,0.596304591,29,6,6,2,38,524,0.764159463,0.764159463,0.016237402,0.596304591,0,0.9907,0.00109374,25.93053608,78.09974852,4.297502491
504,51,Naogaon,2011,1741,2771839,27.71839,46,1275.04594,35.32,979,874,6,46.23697651,38,26,0.562320505,28,5,5,2,45,524,0.756176675,0.756176675,0.016082711,0.562320505,0,0.9907,0.001370931,25.79410715,78.16473359,5.144395178
505,51,Naogaon,2012,1740,"2,724,426",27.24426,45,1225.9917,36,972,853,8,87.71604938,20,49,0.55862069,33,8,8,1,29,524,0.769336367,0.769336367,0.018965517,0.55862069,0,0.9907,0.0007341,24.92298344,79.49162156,4.671062381
506,51,Naogaon,2013,2027,"2,747,133",27.47133,51,1401.03783,39.82,1094,998,6,83.37751371,24,45,0.539713863,18,3,3,0,27,524,0.762977257,0.762977257,0.008880118,0.539713863,0,0.9907,0.000873638,25.16586498,77.75976058,4.119062172
507,51,Naogaon,2014,1909,"2,770,029",27.70029,51,1412.71479,65.86,1046,926,4,91.25239006,33,50,0.547930854,29,3,3,1,37,524,0.756670779,0.756670779,0.0151912,0.547930854,0,0.9907,0.001191323,25.55864857,77.44314513,4.309442612
508,51,Naogaon,2015,1991,"2,793,116",27.93116,45,1256.9022,69.35,1039,946,1,76.6506256,32,40,0.521848317,20,0,0,0,32,524,0.750416381,0.750416381,0.010045203,0.521848317,0,0.9907,0.001145674,24.92777312,78.5293418,5.739760868
509,51,Naogaon,2016,1819,"2,816,395",28.16395,40,1126.558,62.56,996,898,0,98.62048193,29,54,0.547553601,15,0,0,0,29,524,0.744213791,0.744213791,0.008246289,0.547553601,0,0.9907,0.001029685,26.12031491,79.64444039,4.218893239
510,51,Naogaon,2017,2194,"2,839,869",28.39869,36,1022.35284,75.36,1161,1049,0,130.3927649,27,69,0.529170465,15,1,1,0,28,524,0.738062213,0.738062213,0.006836828,0.529170465,0,0.9907,0.000950748,25.74407711,79.23755887,6.46625319
511,52,Natore,2008,978,1689494,16.89494,51,861.64194,40.43,683,616,4,40.09370425,14,28,0.698364008,16,5,5,0,19,274,0.648714941,0.648714941,0.016359918,0.698364008,0,0.9907,0.00082865,25.50141924,79.25724254,4.130448967
512,52,Natore,2009,1118,1704605,17.04605,51,869.34855,51.21,873,797,4,48.66437572,10,38,0.780858676,16,8,8,0,18,274,0.642964206,0.642964206,0.01431127,0.780858676,0,0.9907,0.000586646,25.9157324,79.5696344,3.786170845
513,52,Natore,2010,1150,1719851,17.19851,43,739.53593,51.23,881,815,0,44.38138479,4,34,0.766086957,13,15,15,0,19,274,0.637264507,0.637264507,0.011304348,0.766086957,0,0.9907,0.000232578,26.13659985,77.89267379,3.363500119
514,52,Natore,2011,1045,1735233,17.35233,46,798.20718,41.84,726,655,0,43.18181818,6,30,0.694736842,22,13,13,0,19,274,0.631615466,0.631615466,0.021052632,0.694736842,0,0.9907,0.000345775,25.91379272,78.17439126,4.707573272
515,52,Natore,2012,963,"1,795,181",17.95181,45,807.83145,38,676,631,1,44.1612426,2,31,0.701973001,11,0,0,0,2,274,0.610523396,0.610523396,0.011422638,0.701973001,0,0.9907,0.000111409,25.1202698,79.42718336,3.668910181
516,52,Natore,2013,1070,"1,815,763",18.15763,51,926.03913,39.65,720,675,0,44.58333333,3,30,0.672897196,11,1,1,0,4,274,0.603603003,0.603603003,0.010280374,0.672897196,0,0.9907,0.00016522,25.32741624,77.70761108,3.709517816
517,52,Natore,2014,1133,"1,836,581",18.36581,51,936.65631,61.2,763,718,0,49.00262123,6,33,0.673433363,5,1,1,0,7,274,0.596761047,0.596761047,0.004413063,0.673433363,0,0.9907,0.000326694,25.61203363,77.88298821,3.925938031
518,52,Natore,2015,1230,"1,857,638",18.57638,45,835.9371,65.94,713,668,0,41.40252454,10,24,0.579674797,5,0,0,0,10,274,0.589996544,0.589996544,0.004065041,0.579674797,0,0.9907,0.000538318,25.39255798,78.29838975,4.76785492
519,52,Natore,2016,1392,"1,878,936",18.78936,40,751.5744,73.5,806,768,0,43.17617866,12,25,0.579022989,0,0,0,1,13,274,0.583308851,0.583308851,0,0.579022989,0,0.9907,0.000638659,26.27985747,79.69908174,3.78641264
520,52,Natore,2017,1562,"1,900,479",19.00479,36,684.17244,81.56,923,882,0,45.69230769,6,27,0.590909091,3,0,0,5,11,274,0.576696717,0.576696717,0.001920615,0.590909091,0,0.9907,0.00031571,25.89925381,79.62866629,5.549040238
521,53,Nawabganj,2008,1010,1705167,17.05167,51,869.63517,32.49,536,468,13,28.26492537,18,15,0.530693069,19,3,3,0,21,243,0.570032143,0.570032143,0.018811881,0.530693069,0,0.9907,0.001055615,25.41139624,79.3636508,4.329014089
522,53,Nawabganj,2009,1084,1738505,17.38505,51,886.63755,30.95,538,459,8,50.37174721,21,25,0.496309963,21,4,4,0,25,243,0.559101067,0.559101067,0.019372694,0.496309963,0,0.9907,0.001207934,25.79818992,79.93820024,4.367882907
523,53,Nawabganj,2010,1149,1772494,17.72494,43,762.17242,27.48,487,430,6,30.67145791,24,13,0.423846823,13,0,0,1,25,243,0.548379853,0.548379853,0.011314186,0.423846823,0,0.9907,0.001354024,26.0176868,78.10399359,3.831370828
524,53,Nawabganj,2011,1079,1807148,18.07148,46,831.28808,28.72,519,457,8,49.89595376,15,24,0.481000927,13,2,2,0,17,243,0.537864082,0.537864082,0.012048193,0.481000927,0,0.9907,0.000830037,25.83360642,78.27063763,4.992311462
525,53,Nawabganj,2012,1208,"1,739,113",17.39113,45,782.60085,36,626,565,2,59.82108626,10,31,0.518211921,16,2,2,0,12,243,0.558905603,0.558905603,0.013245033,0.518211921,0,0.9907,0.000575006,25.03168394,79.77314756,4.444058678
526,53,Nawabganj,2013,1111,"1,764,337",17.64337,51,899.81187,29.81,527,468,6,56.92030361,13,27,0.474347435,12,0,0,1,14,243,0.55091516,0.55091516,0.01080108,0.474347435,0,0.9907,0.000736821,25.35647887,77.75639576,4.093293701
527,53,Nawabganj,2014,1169,"1,789,927",17.89927,51,912.86277,62.57,579,501,7,66.62694301,16,33,0.495295124,20,2,2,0,18,243,0.543038906,0.543038906,0.01710864,0.495295124,0,0.9907,0.000893891,25.61623397,78.2795746,3.844527166
528,53,Nawabganj,2015,1207,"1,815,889",18.15889,45,817.15005,64.87,540,494,3,51.40925926,13,23,0.447390224,7,0,0,0,13,243,0.535275009,0.535275009,0.005799503,0.447390224,0,0.9907,0.000715903,25.20376237,78.51837951,5.317573291
529,53,Nawabganj,2016,1188,"1,842,227",18.42227,40,736.8908,62.53,513,472,0,41.68421053,11,18,0.431818182,12,0,0,0,11,243,0.527622275,0.527622275,0.01010101,0.431818182,0,0.9907,0.000597103,26.16037552,79.96975595,4.399024941
530,53,Nawabganj,2017,1191,"1,868,947",18.68947,36,672.82092,62.23,529,482,0,51.7826087,16,23,0.444164568,7,0,0,1,17,243,0.520078954,0.520078954,0.005877414,0.444164568,0,0.9907,0.000856097,25.78565351,79.60361755,5.707578276
531,54,Nilphamari,2008,1774,1811908,18.11908,51,924.07308,81.57,1463,1341,4,100.6438824,6,83,0.824689966,15,14,14,0,20,293,0.646831958,0.646831958,0.008455468,0.824689966,0,0.9907,0.000331143,24.84165779,79.58452106,5.344887615
